crimeCategory,latitude,longitude
CHEATING,12.8804,77.55459
CHEATING,12.985257,77.523883
CHEATING,12.95924,77.58292
CHEATING,12.985021,77.528079
CHEATING,12.95281,77.58703
CHEATING,12.95945,77.58057
CHEATING,12.95668,77.5826
CHEATING,12.962825,77.577832
CHEATING,12.952399,77.564452
CHEATING,12.951525,77.566214
CHEATING,12.984268,77.576526
CHEATING,12.97519,77.54782
CHEATING,12.949565,77.563238
CHEATING,12.97519,77.54782
KARNATAKA POLICE ACT 1963,12.967151,77.556121
KARNATAKA POLICE ACT 1963,12.976553,77.515406
KARNATAKA POLICE ACT 1963,12.998,77.551467
KARNATAKA POLICE ACT 1963,12.995864,77.566452
KARNATAKA POLICE ACT 1963,12.990179,77.569876
KARNATAKA POLICE ACT 1963,12.971471,77.549465
KARNATAKA POLICE ACT 1963,12.976553,77.515406
KARNATAKA POLICE ACT 1963,12.962042,77.638378
KARNATAKA POLICE ACT 1963,12.91736,77.62818
KARNATAKA POLICE ACT 1963,12.921998,77.545475
KARNATAKA POLICE ACT 1963,12.9806,77.5646
KARNATAKA POLICE ACT 1963,12.948013,77.553467
KARNATAKA POLICE ACT 1963,12.987468,77.598746
KARNATAKA POLICE ACT 1963,12.905094,77.562824
KARNATAKA POLICE ACT 1963,12.95156,77.528331
KARNATAKA POLICE ACT 1963,12.958782,77.520983
KARNATAKA POLICE ACT 1963,12.891629,77.552825
KARNATAKA POLICE ACT 1963,13.016704,77.613363
KARNATAKA POLICE ACT 1963,13.016704,77.621653
KARNATAKA POLICE ACT 1963,13.016704,77.621653
KARNATAKA POLICE ACT 1963,13.009771,77.613363
KARNATAKA POLICE ACT 1963,12.964786,77.555076
KARNATAKA POLICE ACT 1963,12.87854,77.56701
KARNATAKA POLICE ACT 1963,12.955308,77.614614
KARNATAKA POLICE ACT 1963,12.877936,77.5839
KARNATAKA POLICE ACT 1963,12.939742,77.606708
KARNATAKA POLICE ACT 1963,12.934781,77.593345
KARNATAKA POLICE ACT 1963,12.975627,77.574662
KARNATAKA POLICE ACT 1963,12.977081,77.570288
KARNATAKA POLICE ACT 1963,12.963725,77.514536
KARNATAKA POLICE ACT 1963,12.963929,77.528392
KARNATAKA POLICE ACT 1963,12.919111,77.588929
KARNATAKA POLICE ACT 1963,12.932506,77.545416
KARNATAKA POLICE ACT 1963,12.941841,77.568017
KARNATAKA POLICE ACT 1963,12.971523,77.577997
KARNATAKA POLICE ACT 1963,12.935957,77.55442
KARNATAKA POLICE ACT 1963,12.913412,77.588248
KARNATAKA POLICE ACT 1963,13.014959,77.572688
KARNATAKA POLICE ACT 1963,12.840048,77.663175
KARNATAKA POLICE ACT 1963,13.010089,77.532283
KARNATAKA POLICE ACT 1963,13.017074,77.534015
KARNATAKA POLICE ACT 1963,12.933228,77.52843
KARNATAKA POLICE ACT 1963,12.986635,77.55807
KARNATAKA POLICE ACT 1963,12.954385,77.590034
KARNATAKA POLICE ACT 1963,13.00999,77.657952
KARNATAKA POLICE ACT 1963,12.973605,77.607047
KARNATAKA POLICE ACT 1963,12.957174,77.577342
KARNATAKA POLICE ACT 1963,12.950788,77.577457
KARNATAKA POLICE ACT 1963,12.955431,77.580148
KARNATAKA POLICE ACT 1963,12.99929,77.619558
KARNATAKA POLICE ACT 1963,12.847051,77.594878
KARNATAKA POLICE ACT 1963,12.987239,77.539667
KARNATAKA POLICE ACT 1963,12.991171,77.546461
KARNATAKA POLICE ACT 1963,13.012239,77.510723
KARNATAKA POLICE ACT 1963,12.986427,77.548818
KARNATAKA POLICE ACT 1963,12.997448,77.549989
KARNATAKA POLICE ACT 1963,13.011561,77.613313
KARNATAKA POLICE ACT 1963,13.011561,77.613313
KARNATAKA POLICE ACT 1963,13.009634,77.615349
KARNATAKA POLICE ACT 1963,13.017823,77.541785
KARNATAKA POLICE ACT 1963,13.012083,77.61805
KARNATAKA POLICE ACT 1963,12.966716,77.566684
KARNATAKA POLICE ACT 1963,12.898912,77.625372
KARNATAKA POLICE ACT 1963,12.850606,77.652218
KARNATAKA POLICE ACT 1963,12.974966,77.618587
KARNATAKA POLICE ACT 1963,12.990452,77.619261
KARNATAKA POLICE ACT 1963,12.999424,77.611365
KARNATAKA POLICE ACT 1963,12.902604,77.582164
KARNATAKA POLICE ACT 1963,12.902612,77.582117
KARNATAKA POLICE ACT 1963,12.87083,77.668498
KARNATAKA POLICE ACT 1963,12.990516,77.553733
KARNATAKA POLICE ACT 1963,12.938588,77.533006
KARNATAKA POLICE ACT 1963,12.9597986,77.5409936
KARNATAKA POLICE ACT 1963,12.942999,77.600298
KARNATAKA POLICE ACT 1963,12.952646,77.574323
KARNATAKA POLICE ACT 1963,12.939276,77.609074
KARNATAKA POLICE ACT 1963,12.94529,77.525401
KARNATAKA POLICE ACT 1963,12.952428,77.538563
KARNATAKA POLICE ACT 1963,12.954563,77.630938
KARNATAKA POLICE ACT 1963,12.952433,77.538558
KARNATAKA POLICE ACT 1963,12.945543,77.544704
KARNATAKA POLICE ACT 1963,12.941031,77.523392
KARNATAKA POLICE ACT 1963,12.948316,77.54082
KARNATAKA POLICE ACT 1963,12.929031,77.55721
KARNATAKA POLICE ACT 1963,12.932817,77.563751
KARNATAKA POLICE ACT 1963,12.930154,77.52644
KARNATAKA POLICE ACT 1963,12.946132,77.601592
KARNATAKA POLICE ACT 1963,12.929257,77.567887
KARNATAKA POLICE ACT 1963,12.840048,77.663175
KARNATAKA POLICE ACT 1963,12.840048,77.663175
KARNATAKA POLICE ACT 1963,12.840048,77.663175
KARNATAKA POLICE ACT 1963,12.840048,77.663175
KARNATAKA POLICE ACT 1963,12.986903,77.607944
KARNATAKA POLICE ACT 1963,12.949565,77.616391
KARNATAKA POLICE ACT 1963,12.928068,77.579533
KARNATAKA POLICE ACT 1963,12.969881,77.550403
KARNATAKA POLICE ACT 1963,12.969881,77.55731
KARNATAKA POLICE ACT 1963,12.96988,77.550403
KARNATAKA POLICE ACT 1963,12.97438,77.55127
KARNATAKA POLICE ACT 1963,12.978756,77.555563
KARNATAKA POLICE ACT 1963,12.996486,77.568721
KARNATAKA POLICE ACT 1963,12.994428,77.571283
KARNATAKA POLICE ACT 1963,13.019039,77.594196
KARNATAKA POLICE ACT 1963,13.019039,77.594196
KARNATAKA POLICE ACT 1963,13.01459,77.5514
KARNATAKA POLICE ACT 1963,12.921987,77.615799
KARNATAKA POLICE ACT 1963,12.924218,77.614503
KARNATAKA POLICE ACT 1963,12.919634,77.613294
KARNATAKA POLICE ACT 1963,12.939261,77.612875
KARNATAKA POLICE ACT 1963,12.917185,77.615864
KARNATAKA POLICE ACT 1963,12.848042,77.647484
KARNATAKA POLICE ACT 1963,13.017823,77.518156
KARNATAKA POLICE ACT 1963,13.018546,77.535795
KARNATAKA POLICE ACT 1963,13.017823,77.518156
KARNATAKA POLICE ACT 1963,13.001939,77.520949
KARNATAKA POLICE ACT 1963,13.0126,77.5118
KARNATAKA POLICE ACT 1963,13.010619,77.519465
KARNATAKA POLICE ACT 1963,13.019372,77.515806
KARNATAKA POLICE ACT 1963,13.014454,77.594684
KARNATAKA POLICE ACT 1963,13.0098,77.5254
KARNATAKA POLICE ACT 1963,12.960538,77.56702
KARNATAKA POLICE ACT 1963,12.974417,77.619311
KARNATAKA POLICE ACT 1963,12.964679,77.672154
KARNATAKA POLICE ACT 1963,12.960547,77.567004
KARNATAKA POLICE ACT 1963,12.96057,77.567004
KARNATAKA POLICE ACT 1963,12.956649,77.552332
KARNATAKA POLICE ACT 1963,12.960538,77.56702
KARNATAKA POLICE ACT 1963,12.960579,77.56691
KARNATAKA POLICE ACT 1963,12.9605,77.567734
KARNATAKA POLICE ACT 1963,12.980749,77.622235
KARNATAKA POLICE ACT 1963,12.987146,77.619864
KARNATAKA POLICE ACT 1963,12.97182,77.62565
KARNATAKA POLICE ACT 1963,12.975388,77.620525
KARNATAKA POLICE ACT 1963,12.988618,77.538284
KARNATAKA POLICE ACT 1963,13.0178,77.55175
KARNATAKA POLICE ACT 1963,12.9902,77.5504
KARNATAKA POLICE ACT 1963,12.967657,77.675569
KARNATAKA POLICE ACT 1963,13.019144,77.646454
KARNATAKA POLICE ACT 1963,12.964778,77.534491
KARNATAKA POLICE ACT 1963,12.939586,77.551782
KARNATAKA POLICE ACT 1963,12.942731,77.537211
KARNATAKA POLICE ACT 1963,12.94633,77.53016
KARNATAKA POLICE ACT 1963,12.956988,77.523462
KARNATAKA POLICE ACT 1963,12.94461,77.52211
KARNATAKA POLICE ACT 1963,12.977565,77.542526
KARNATAKA POLICE ACT 1963,12.967009,77.535185
KARNATAKA POLICE ACT 1963,12.976199,77.531899
KARNATAKA POLICE ACT 1963,12.979285,77.532548
KARNATAKA POLICE ACT 1963,12.961582,77.516214
KARNATAKA POLICE ACT 1963,12.981998,77.527354
KARNATAKA POLICE ACT 1963,12.95918,77.522191
KARNATAKA POLICE ACT 1963,12.97663,77.52376
KARNATAKA POLICE ACT 1963,12.963725,77.514536
KARNATAKA POLICE ACT 1963,12.954175,77.524008
KARNATAKA POLICE ACT 1963,12.960995,77.527015
KARNATAKA POLICE ACT 1963,12.967434,77.524233
KARNATAKA POLICE ACT 1963,12.97086,77.52337
KARNATAKA POLICE ACT 1963,12.951544,77.526617
KARNATAKA POLICE ACT 1963,12.960423,77.529673
KARNATAKA POLICE ACT 1963,12.941412,77.5227
KARNATAKA POLICE ACT 1963,12.970522,77.525377
KARNATAKA POLICE ACT 1963,12.980955,77.534704
KARNATAKA POLICE ACT 1963,12.974905,77.537702
KARNATAKA POLICE ACT 1963,12.975743,77.521697
KARNATAKA POLICE ACT 1963,12.976647,77.531037
KARNATAKA POLICE ACT 1963,12.96798,77.528359
KARNATAKA POLICE ACT 1963,12.976494,77.522964
KARNATAKA POLICE ACT 1963,12.940324,77.542705
KARNATAKA POLICE ACT 1963,12.920737,77.526718
KARNATAKA POLICE ACT 1963,12.954175,77.524008
KARNATAKA POLICE ACT 1963,12.951495,77.530001
KARNATAKA POLICE ACT 1963,12.960039,77.532775
KARNATAKA POLICE ACT 1963,12.94922,77.526945
KARNATAKA POLICE ACT 1963,12.992546,77.578282
KARNATAKA POLICE ACT 1963,12.964214,77.528564
KARNATAKA POLICE ACT 1963,12.954846,77.521448
KARNATAKA POLICE ACT 1963,12.953016,77.525383
KARNATAKA POLICE ACT 1963,12.960671,77.528944
KARNATAKA POLICE ACT 1963,12.995254,77.533271
KARNATAKA POLICE ACT 1963,12.9853,77.5426
KARNATAKA POLICE ACT 1963,12.9853,77.5426
KARNATAKA POLICE ACT 1963,12.9886,77.5382
KARNATAKA POLICE ACT 1963,12.990981,77.546133
KARNATAKA POLICE ACT 1963,12.987132,77.539704
KARNATAKA POLICE ACT 1963,12.9998979,77.5411152
KARNATAKA POLICE ACT 1963,13.019169,77.636506
KARNATAKA POLICE ACT 1963,13.015724,77.651467
KARNATAKA POLICE ACT 1963,13.01603,77.639437
KARNATAKA POLICE ACT 1963,12.968904,77.641681
KARNATAKA POLICE ACT 1963,12.970815,77.524948
KARNATAKA POLICE ACT 1963,12.966302,77.534536
KARNATAKA POLICE ACT 1963,12.976637,77.545618
KARNATAKA POLICE ACT 1963,12.971726,77.536647
KARNATAKA POLICE ACT 1963,12.973373,77.534193
KARNATAKA POLICE ACT 1963,12.97249,77.536978
KARNATAKA POLICE ACT 1963,12.970167,77.528173
KARNATAKA POLICE ACT 1963,12.976373,77.523296
KARNATAKA POLICE ACT 1963,12.969195,77.533778
KARNATAKA POLICE ACT 1963,12.976275,77.518809
KARNATAKA POLICE ACT 1963,12.978098,77.528752
KARNATAKA POLICE ACT 1963,12.968098,77.606515
KARNATAKA POLICE ACT 1963,12.971096,77.60576
KARNATAKA POLICE ACT 1963,12.967111,77.608266
KARNATAKA POLICE ACT 1963,12.9788,77.605
KARNATAKA POLICE ACT 1963,12.973826,77.590591
KARNATAKA POLICE ACT 1963,12.967023,77.6084439
KARNATAKA POLICE ACT 1963,12.960876,77.616396
KARNATAKA POLICE ACT 1963,12.971205,77.605727
KARNATAKA POLICE ACT 1963,12.970951,77.604835
KARNATAKA POLICE ACT 1963,12.971336,77.605718
KARNATAKA POLICE ACT 1963,12.961425,77.565082
KARNATAKA POLICE ACT 1963,12.969732,77.608506
KARNATAKA POLICE ACT 1963,12.978342,77.600013
KARNATAKA POLICE ACT 1963,12.978846,77.606935
KARNATAKA POLICE ACT 1963,12.972129,77.606868
KARNATAKA POLICE ACT 1963,12.979609,77.60093
KARNATAKA POLICE ACT 1963,12.977223,77.599218
KARNATAKA POLICE ACT 1963,12.979384,77.601049
KARNATAKA POLICE ACT 1963,12.97866,77.600471
KARNATAKA POLICE ACT 1963,12.974053,77.596154
KARNATAKA POLICE ACT 1963,12.965827,77.5977279
KARNATAKA POLICE ACT 1963,12.974334,77.607721
KARNATAKA POLICE ACT 1963,12.975652,77.602334
KARNATAKA POLICE ACT 1963,12.974959,77.604705
KARNATAKA POLICE ACT 1963,12.978522,77.599133
KARNATAKA POLICE ACT 1963,12.978626,77.599342
KARNATAKA POLICE ACT 1963,12.974703,77.597348
KARNATAKA POLICE ACT 1963,12.961296,77.614669
KARNATAKA POLICE ACT 1963,12.954114,77.616531
KARNATAKA POLICE ACT 1963,12.969447,77.606571
KARNATAKA POLICE ACT 1963,12.971118,77.605767
KARNATAKA POLICE ACT 1963,12.950809,77.611554
KARNATAKA POLICE ACT 1963,12.961051,77.597312
KARNATAKA POLICE ACT 1963,12.936184,77.53093
KARNATAKA POLICE ACT 1963,12.964076,77.543893
KARNATAKA POLICE ACT 1963,12.9435725,77.5235591
KARNATAKA POLICE ACT 1963,12.937068,77.576346
KARNATAKA POLICE ACT 1963,12.946343,77.579792
KARNATAKA POLICE ACT 1963,12.964389,77.566304
KARNATAKA POLICE ACT 1963,12.964601,77.56481
KARNATAKA POLICE ACT 1963,12.97664,77.574274
KARNATAKA POLICE ACT 1963,12.948465,77.575932
KARNATAKA POLICE ACT 1963,12.938248,77.575475
KARNATAKA POLICE ACT 1963,12.943694,77.572892
KARNATAKA POLICE ACT 1963,12.940501,77.57778
KARNATAKA POLICE ACT 1963,12.946346,77.579877
KARNATAKA POLICE ACT 1963,12.905079,77.563865
KARNATAKA POLICE ACT 1963,12.9624164,77.5209437
KARNATAKA POLICE ACT 1963,12.954389,77.540419
KARNATAKA POLICE ACT 1963,12.972442,77.580643
KARNATAKA POLICE ACT 1963,12.9516881,77.5499418
KARNATAKA POLICE ACT 1963,12.946044,77.545672
KARNATAKA POLICE ACT 1963,12.953019,77.542786
KARNATAKA POLICE ACT 1963,12.969219,77.573203
KARNATAKA POLICE ACT 1963,12.967161,77.56815
KARNATAKA POLICE ACT 1963,12.976039,77.571586
KARNATAKA POLICE ACT 1963,12.974664,77.570323
KARNATAKA POLICE ACT 1963,12.969709,77.570266
KARNATAKA POLICE ACT 1963,12.967387,77.571915
KARNATAKA POLICE ACT 1963,12.975087,77.570589
KARNATAKA POLICE ACT 1963,12.976241,77.570759
KARNATAKA POLICE ACT 1963,12.964826,77.562258
KARNATAKA POLICE ACT 1963,12.969115,77.567661
KARNATAKA POLICE ACT 1963,12.966453,77.571234
KARNATAKA POLICE ACT 1963,12.970279,77.572515
KARNATAKA POLICE ACT 1963,12.963745,77.571998
KARNATAKA POLICE ACT 1963,12.990734,77.652606
KARNATAKA POLICE ACT 1963,12.978945,77.675024
KARNATAKA POLICE ACT 1963,12.989186,77.6594006
KARNATAKA POLICE ACT 1963,12.964029,77.578573
KARNATAKA POLICE ACT 1963,12.965067,77.576522
KARNATAKA POLICE ACT 1963,12.965801,77.575048
KARNATAKA POLICE ACT 1963,12.967529,77.574476
KARNATAKA POLICE ACT 1963,12.964831,77.574034
KARNATAKA POLICE ACT 1963,12.965013,77.573963
KARNATAKA POLICE ACT 1963,12.964291,77.573879
KARNATAKA POLICE ACT 1963,12.963961,77.572979
KARNATAKA POLICE ACT 1963,12.964484,77.572979
KARNATAKA POLICE ACT 1963,12.965027,77.574208
KARNATAKA POLICE ACT 1963,12.981763,77.597049
KARNATAKA POLICE ACT 1963,12.97222,77.570314
KARNATAKA POLICE ACT 1963,12.973226,77.571675
KARNATAKA POLICE ACT 1963,12.989888,77.550393
KARNATAKA POLICE ACT 1963,12.990225,77.550491
KARNATAKA POLICE ACT 1963,12.990197,77.550428
KARNATAKA POLICE ACT 1963,12.9975765,77.5364
KARNATAKA POLICE ACT 1963,12.9993,77.5285
KARNATAKA POLICE ACT 1963,12.994986,77.525869
KARNATAKA POLICE ACT 1963,12.996654,77.528657
KARNATAKA POLICE ACT 1963,12.987196,77.539618
KARNATAKA POLICE ACT 1963,12.997531,77.550129
KARNATAKA POLICE ACT 1963,12.988953,77.543342
KARNATAKA POLICE ACT 1963,12.988618,77.538284
KARNATAKA POLICE ACT 1963,12.99733,77.547837
KARNATAKA POLICE ACT 1963,12.993535,77.545643
KARNATAKA POLICE ACT 1963,12.9993,77.5285
KARNATAKA POLICE ACT 1963,12.968018,77.578669
KARNATAKA POLICE ACT 1963,12.964359,77.576943
KARNATAKA POLICE ACT 1963,12.964739,77.569889
KARNATAKA POLICE ACT 1963,13.016254,77.609585
KARNATAKA POLICE ACT 1963,12.972541,77.56122
KARNATAKA POLICE ACT 1963,12.965318,77.510418
KARNATAKA POLICE ACT 1963,12.96843,77.578975
KARNATAKA POLICE ACT 1963,12.9661219,77.5765497
KARNATAKA POLICE ACT 1963,12.969668,77.57793
KARNATAKA POLICE ACT 1963,12.972027,77.577635
KARNATAKA POLICE ACT 1963,12.968304,77.578184
KARNATAKA POLICE ACT 1963,12.96795,77.57869
KARNATAKA POLICE ACT 1963,12.97111,77.57803
KARNATAKA POLICE ACT 1963,12.978626,77.599307
KARNATAKA POLICE ACT 1963,12.974521,77.606122
KARNATAKA POLICE ACT 1963,12.980741,77.597517
KARNATAKA POLICE ACT 1963,12.978535,77.59962
KARNATAKA POLICE ACT 1963,12.967089,77.5965909
KARNATAKA POLICE ACT 1963,13.011561,77.613313
KARNATAKA POLICE ACT 1963,12.964484,77.57397
KARNATAKA POLICE ACT 1963,12.965553,77.577009
KARNATAKA POLICE ACT 1963,12.97186,77.57721
KARNATAKA POLICE ACT 1963,12.968725,77.57909
KARNATAKA POLICE ACT 1963,12.973702,77.577529
KARNATAKA POLICE ACT 1963,12.982691,77.514949
KARNATAKA POLICE ACT 1963,12.980672,77.512016
KARNATAKA POLICE ACT 1963,12.985376,77.581408
KARNATAKA POLICE ACT 1963,12.983543,77.577097
KARNATAKA POLICE ACT 1963,12.98075,77.577153
KARNATAKA POLICE ACT 1963,12.984157,77.5829569
KARNATAKA POLICE ACT 1963,12.983908,77.576563
KARNATAKA POLICE ACT 1963,13.016704,77.613363
KARNATAKA POLICE ACT 1963,12.972091,77.569113
KARNATAKA POLICE ACT 1963,13.002473,77.674742
KARNATAKA POLICE ACT 1963,12.965652,77.577964
KARNATAKA POLICE ACT 1963,12.941706,77.563552
KARNATAKA POLICE ACT 1963,12.94631,77.555359
KARNATAKA POLICE ACT 1963,12.945086,77.563626
KARNATAKA POLICE ACT 1963,12.937915,77.558247
KARNATAKA POLICE ACT 1963,12.984646,77.583386
KARNATAKA POLICE ACT 1963,12.984597,77.5837189
KARNATAKA POLICE ACT 1963,12.967685,77.582328
KARNATAKA POLICE ACT 1963,12.945499,77.556215
KARNATAKA POLICE ACT 1963,12.966708,77.58094
KARNATAKA POLICE ACT 1963,12.967731,77.580433
KARNATAKA POLICE ACT 1963,12.967299,77.578851
KARNATAKA POLICE ACT 1963,12.967233,77.582118
KARNATAKA POLICE ACT 1963,12.966353,77.583924
KARNATAKA POLICE ACT 1963,12.966363,77.581738
KARNATAKA POLICE ACT 1963,12.943914,77.553817
KARNATAKA POLICE ACT 1963,12.94809,77.5553
KARNATAKA POLICE ACT 1963,12.927,77.5888
KARNATAKA POLICE ACT 1963,12.920827,77.586054
KARNATAKA POLICE ACT 1963,12.916068,77.587611
KARNATAKA POLICE ACT 1963,12.83649,77.679281
KARNATAKA POLICE ACT 1963,12.836184,77.679505
KARNATAKA POLICE ACT 1963,12.912887,77.573226
KARNATAKA POLICE ACT 1963,12.9825,77.5842
KARNATAKA POLICE ACT 1963,12.918117,77.589374
KARNATAKA POLICE ACT 1963,12.911784,77.587666
KARNATAKA POLICE ACT 1963,12.912365,77.587607
KARNATAKA POLICE ACT 1963,12.912074,77.587607
KARNATAKA POLICE ACT 1963,12.915415,77.575582
KARNATAKA POLICE ACT 1963,12.911709,77.587356
KARNATAKA POLICE ACT 1963,12.983249,77.609349
KARNATAKA POLICE ACT 1963,12.831997,77.66736
KARNATAKA POLICE ACT 1963,12.969996,77.64728
KARNATAKA POLICE ACT 1963,12.947624,77.659815
KARNATAKA POLICE ACT 1963,12.965004,77.65679
KARNATAKA POLICE ACT 1963,12.985938,77.526831
KARNATAKA POLICE ACT 1963,12.990585,77.52875
KARNATAKA POLICE ACT 1963,12.982339,77.512232
KARNATAKA POLICE ACT 1963,12.984026,77.528418
KARNATAKA POLICE ACT 1963,12.986764,77.533151
KARNATAKA POLICE ACT 1963,12.997842,77.52396
KARNATAKA POLICE ACT 1963,12.986658,77.521512
KARNATAKA POLICE ACT 1963,12.980582,77.529604
KARNATAKA POLICE ACT 1963,12.983977,77.529768
KARNATAKA POLICE ACT 1963,12.982014,77.511864
KARNATAKA POLICE ACT 1963,12.95728,77.577398
KARNATAKA POLICE ACT 1963,12.954562,77.577716
KARNATAKA POLICE ACT 1963,12.962611,77.56993
KARNATAKA POLICE ACT 1963,12.956599,77.582587
KARNATAKA POLICE ACT 1963,12.954562,77.576797
KARNATAKA POLICE ACT 1963,12.967961,77.576797
KARNATAKA POLICE ACT 1963,12.9626,77.576401
KARNATAKA POLICE ACT 1963,12.95643,77.5767
KARNATAKA POLICE ACT 1963,12.957543,77.577367
KARNATAKA POLICE ACT 1963,12.959524,77.577805
KARNATAKA POLICE ACT 1963,12.958969,77.577684
KARNATAKA POLICE ACT 1963,12.957098,77.576331
KARNATAKA POLICE ACT 1963,12.95643,77.576797
KARNATAKA POLICE ACT 1963,12.958971,77.58166
KARNATAKA POLICE ACT 1963,12.960291,77.578951
KARNATAKA POLICE ACT 1963,12.96383,77.57702
KARNATAKA POLICE ACT 1963,12.956887,77.577338
KARNATAKA POLICE ACT 1963,12.98668,77.60581
KARNATAKA POLICE ACT 1963,12.956795,77.576401
KARNATAKA POLICE ACT 1963,12.963605,77.578411
KARNATAKA POLICE ACT 1963,12.961042,77.58117
KARNATAKA POLICE ACT 1963,12.95407,77.5906
KARNATAKA POLICE ACT 1963,12.958857,77.586733
KARNATAKA POLICE ACT 1963,12.9626,77.57973
KARNATAKA POLICE ACT 1963,12.9626,77.57973
KARNATAKA POLICE ACT 1963,12.95958,77.57922
KARNATAKA POLICE ACT 1963,12.95727,77.57748
KARNATAKA POLICE ACT 1963,12.947297,77.562201
KARNATAKA POLICE ACT 1963,12.955828,77.567211
KARNATAKA POLICE ACT 1963,12.953231,77.561601
KARNATAKA POLICE ACT 1963,12.891797,77.568463
THEFT,12.912275,77.637459
THEFT,12.91798,77.643098
THEFT,12.905222,77.649086
THEFT,12.914181,77.627117
THEFT,12.917956,77.637543
THEFT,12.910731,77.629864
THEFT,12.921107,77.653365
THEFT,12.915482,77.634645
THEFT,12.925255,77.63912
THEFT,12.926332,77.628162
THEFT,12.939608,77.622391
THEFT,12.928919,77.617929
THEFT,12.941156,77.616774
THEFT,12.976803,77.514952
THEFT,12.931555,77.622471
THEFT,12.940413,77.623135
THEFT,13.010295,77.550999
THEFT,12.996413,77.564105
THEFT,12.839975,77.550493
THEFT,13.001352,77.554268
THEFT,13.000658,77.563654
THEFT,13.000233,77.550131
THEFT,13.013541,77.553794
THEFT,12.996863,77.562158
THEFT,12.937256,77.614929
THEFT,12.929862,77.618663
THEFT,13.004094,77.552078
THEFT,13.006658,77.549341
THEFT,13.004657,77.549423
THEFT,13.003035,77.56186
THEFT,12.996909,77.562838
THEFT,12.916022,77.632443
THEFT,12.96358,77.53414
THEFT,12.97753,77.54169
THEFT,12.972716,77.525163
THEFT,12.97359,77.538111
THEFT,12.909254,77.645005
THEFT,12.909535,77.630145
THEFT,12.940475,77.625982
THEFT,12.938216,77.626176
THEFT,12.936277,77.615659
THEFT,12.935818,77.617602
