code,mdy,utmx,utmy,depth_in_m,Info,color_hex,WKT,geometry,longitude,latitude
BS26,9/19/2007,779495.0,1434305.0,3.16,"Open well, Temple, Kalasipalyam, Bus stand, No Pumping.",#006837,MULTIPOINT ((77.5762023090585 12.961651569327)),MULTIPOINT (77.5762023090585 12.961651569327),77.5762023090585,12.961651569327
BW1,2/16/2008,781744.0,1446008.0,25.0,House Borewell  Puming is morning 1000lt/day.,#F46D43,MULTIPOINT ((77.5980186390178 13.0671631197626)),MULTIPOINT (77.5980186390178 13.0671631197626),77.5980186390178,13.0671631197626
BW2,2/16/2008,781606.0,1446042.0,21.3,"Construction House, Amrutha halli, Water is used for construction.",#F46D43,MULTIPOINT ((77.596750246938 13.0674830387934)),MULTIPOINT (77.596750246938 13.0674830387934),77.596750246938,13.0674830387934
BW3,2/16/2008,781586.0,1445845.0,24.0,"Public Borewell, Amruthahalli Pumping is morning and evening 4hr/day.",#F46D43,MULTIPOINT ((77.5965473443979 13.0657053253503)),MULTIPOINT (77.5965473443979 13.0657053253503),77.5965473443979,13.0657053253503
BW4,2/16/2008,781779.0,1446041.0,23.0,"Construction House, Amrutha halli, Water is used for construction.",#F46D43,MULTIPOINT ((77.5983442672436 13.0674579754221)),MULTIPOINT (77.5983442672436 13.0674579754221),77.5983442672436,13.0674579754221
BW5,2/16/2008,781710.0,1446321.0,19.7,House Borewell  Puming is morning 2000lt/day.,#F46D43,MULTIPOINT ((77.5977349339565 13.0699936997005)),MULTIPOINT (77.5977349339565 13.0699936997005),77.5977349339565,13.0699936997005
BW6,2/16/2008,781692.0,1446395.0,34.0,"Public Borewell, Talakaveri Amruthahalli Pumping is morning and evening 4hr/day.",#A50026,MULTIPOINT ((77.5975760666149 13.0706638336317)),MULTIPOINT (77.5975760666149 13.0706638336317),77.5975760666149,13.0706638336317
BW7,2/16/2008,781901.0,1446342.0,19.5,"House Borewell, AmruthahalliPumping is2 hr/day.",#F46D43,MULTIPOINT ((77.5994969135321 13.070165690605)),MULTIPOINT (77.5994969135321 13.070165690605),77.5994969135321,13.070165690605
BW8,2/16/2008,781921.0,1446387.0,17.3,"Public Borewell, Jakkur Lay out.  under repair.",#F46D43,MULTIPOINT ((77.5996854637466 13.0705703343049)),MULTIPOINT (77.5996854637466 13.0705703343049),77.5996854637466,13.0705703343049
BW9,2/16/2008,781958.0,1446554.0,13.9,"Public Borewell, Jakkur Lay out.  under repair.",#D9EF8B,MULTIPOINT ((77.6000422096609 13.0720754634369)),MULTIPOINT (77.6000422096609 13.0720754634369),77.6000422096609,13.0720754634369
BW10,2/16/2008,781990.0,1446653.0,15.0,"Public Borewell, Jakkur Lay out.  under repair.",#D9EF8B,MULTIPOINT ((77.6003464507686 13.0729667908573)),MULTIPOINT (77.6003464507686 13.0729667908573),77.6003464507686,13.0729667908573
BW11,2/16/2008,781763.0,1446451.0,20.1,"Public Borewell, Jakkur Lay out.Pumping is morning and evening 3hr/day.",#F46D43,MULTIPOINT ((77.5982356027767 13.07116311798)),MULTIPOINT (77.5982356027767 13.07116311798),77.5982356027767,13.07116311798
BW12,2/16/2008,781766.0,1446610.0,13.1,"Public Borewell, Jakkur Lay out.Pumping is morning and evening 3hr/day.",#D9EF8B,MULTIPOINT ((77.5982782845871 13.072599136762)),MULTIPOINT (77.5982782845871 13.072599136762),77.5982782845871,13.072599136762
BW13,2/16/2008,781850.0,1446648.0,25.0,"Public Borewell, Jakkur Lay out.Pumping is morning and evening 3hr/day.",#F46D43,MULTIPOINT ((77.5990559162136 13.0729346127311)),MULTIPOINT (77.5990559162136 13.0729346127311),77.5990559162136,13.0729346127311
BW14,2/16/2008,782285.0,1446043.0,10.7,"House Borewell, AmruthahalliPumping is1500lt/day..",#D9EF8B,MULTIPOINT ((77.6030069998687 13.0674291001104)),MULTIPOINT (77.6030069998687 13.0674291001104),77.6030069998687,13.0674291001104
BW15,2/16/2008,782266.0,1446036.0,10.1,temple Borewell Amruthahalli Pumping is 1hr morning and 1hr evening.,#D9EF8B,MULTIPOINT ((77.6028312614851 13.0673676312801)),MULTIPOINT (77.6028312614851 13.0673676312801),77.6028312614851,13.0673676312801
BW16,2/16/2008,782149.0,1446053.0,12.4,"House Borewell, Amruthahalli  New Borewell No Pumping.",#D9EF8B,MULTIPOINT ((77.6017547746155 13.0675320580847)),MULTIPOINT (77.6017547746155 13.0675320580847),77.6017547746155,13.0675320580847
BW17,2/18/2008,781745.0,1445878.0,15.0,"Public Borewell, Amruthahalli Pumping is morning and evening 3hr/day.",#D9EF8B,MULTIPOINT ((77.5980155648213 13.0659886955664)),MULTIPOINT (77.5980155648213 13.0659886955664),77.5980155648213,13.0659886955664
BW18,2/16/2008,782016.0,1446074.0,12.5,"House Borewell, Amruthahalli   Pumping is1500lt/day.",#D9EF8B,MULTIPOINT ((77.6005312316152 13.0677340981826)),MULTIPOINT (77.6005312316152 13.0677340981826),77.6005312316152,13.0677340981826
BW19,2/18/2008,782158.0,1445879.0,14.0,"Open site Borewell Amruthahalli, New borewell No Pumping.",#D9EF8B,MULTIPOINT ((77.6018212328957 13.0659594300014)),MULTIPOINT (77.6018212328957 13.0659594300014),77.6018212328957,13.0659594300014
BW20,2/18/2008,781458.0,1445953.0,27.3,"Public Borewell, Amruthahalli Pumping is morning and evening 3hr/day.",#A50026,MULTIPOINT ((77.595378088966 13.0666927774947)),MULTIPOINT (77.595378088966 13.0666927774947),77.595378088966,13.0666927774947
BW21,2/18/2008,781400.0,1445982.0,43.0,"Public Borewell,  Amruthahalli Pumping is morning and evening 3hr/day.Pumping wa",#A50026,MULTIPOINT ((77.5948463845112 13.0669601133009)),MULTIPOINT (77.5948463845112 13.0669601133009),77.5948463845112,13.0669601133009
BW22,2/18/2008,782054.0,1445650.0,24.3,"Public Borewell,School Amruthahalli Pumping is morning 1hr/day.",#F46D43,MULTIPOINT ((77.600841262004 13.0639004538028)),MULTIPOINT (77.600841262004 13.0639004538028),77.600841262004,13.0639004538028
BW23,2/18/2008,781300.0,1445989.0,7.6,"Public Borewell,  Amruthahalli Pumping is morning and evening 3hr/day",#66BD63,MULTIPOINT ((77.5939255910923 13.0670326010432)),MULTIPOINT (77.5939255910923 13.0670326010432),77.5939255910923,13.0670326010432
BW24,2/18/2008,782025.0,1445645.0,9.0,"House Borewell Amrutha halli,Pumping is morning 1500lt/day.",#66BD63,MULTIPOINT ((77.6005735719494 13.0638579769523)),MULTIPOINT (77.6005735719494 13.0638579769523),77.6005735719494,13.0638579769523
BW25,2/18/2008,781990.0,1445636.0,8.0,Public Borewell Amruth Nagara Pumping is Morning and evening/2hr,#66BD63,MULTIPOINT ((77.6002502172927 13.0637799229724)),MULTIPOINT (77.6002502172927 13.0637799229724),77.6002502172927,13.0637799229724
BW26,2/18/2008,781997.0,1445622.0,7.6,House Borewell Amruth Nagara Pumping is 1500lt/day,#66BD63,MULTIPOINT ((77.6003133936825 13.0636528075868)),MULTIPOINT (77.6003133936825 13.0636528075868),77.6003133936825,13.0636528075868
BW27,2/18/2008,782117.0,1445642.0,5.3,House Borewell Amruth Nagara New Borewell No Pumping.,#66BD63,MULTIPOINT ((77.6014210107454 13.0638223434153)),MULTIPOINT (77.6014210107454 13.0638223434153),77.6014210107454,13.0638223434153
BW28,2/18/2008,782158.0,1445661.0,5.8,Open site Borewell No Pumping.,#66BD63,MULTIPOINT ((77.601800598243 13.0639901720787)),MULTIPOINT (77.601800598243 13.0639901720787),77.601800598243,13.0639901720787
BW29,2/18/2008,782305.0,1445659.0,5.9,Public Borewell Amruth Nagara Pumping is Morning and evening/2hr,#66BD63,MULTIPOINT ((77.6031549213884 13.0639584623388)),MULTIPOINT (77.6031549213884 13.0639584623388),77.6031549213884,13.0639584623388
BW30,2/18/2008,782044.0,1445582.0,19.3,Public Borewell Amruth Nagara Pumping is Morning and evening/2hr Pumping was on,#F46D43,MULTIPOINT ((77.6007426850404 13.0632871167778)),MULTIPOINT (77.6007426850404 13.0632871167778),77.6007426850404,13.0632871167778
BW31,2/18/2008,781883.0,1445698.0,11.0,House Borewell Amruth Nagara Under repair.,#D9EF8B,MULTIPOINT ((77.5992701406605 13.0643499085489)),MULTIPOINT (77.5992701406605 13.0643499085489),77.5992701406605,13.0643499085489
BW32,2/18/2008,781897.0,1445673.0,12.4,Public Borewell Amruth Nagara  Under repair.,#D9EF8B,MULTIPOINT ((77.5993967783402 13.0641227779538)),MULTIPOINT (77.5993967783402 13.0641227779538),77.5993967783402,13.0641227779538
BW33,2/18/2008,781817.0,1445687.0,11.7,House Borewell Amruth Nagara Pumping is morning 3hr/day.,#D9EF8B,MULTIPOINT ((77.5986609496832 13.064256659484)),MULTIPOINT (77.5986609496832 13.064256659484),77.5986609496832,13.064256659484
BW34,2/18/2008,781693.0,1445727.0,15.4,"Public borewell,Amruth Nagara Pumping is 6hr/day(morning afternoon And evening)",#D9EF8B,MULTIPOINT ((77.5975221421756 13.064629481838)),MULTIPOINT (77.5975221421756 13.064629481838),77.5975221421756,13.064629481838
BW35,2/18/2008,781615.0,1445703.0,13.8,"Public Borewell Kashi Nagara,Pumping is morning and evening, 4hr/day.",#D9EF8B,MULTIPOINT ((77.5968011490581 13.0644199067393)),MULTIPOINT (77.5968011490581 13.0644199067393),77.5968011490581,13.0644199067393
BW36,2/18/2008,781511.0,1445749.0,12.5,Open site Borewell Kashi nagara No Pumping.,#D9EF8B,MULTIPOINT ((77.5958471920772 13.0648450700293)),MULTIPOINT (77.5958471920772 13.0648450700293),77.5958471920772,13.0648450700293
BW37,2/19/2008,781478.0,1445752.0,18.0,Open site Borewell Kashi nagara No Pumping.,#F46D43,MULTIPOINT ((77.5955433984109 13.0648752250186)),MULTIPOINT (77.5955433984109 13.0648752250186),77.5955433984109,13.0648752250186
BW38,2/19/2008,781631.0,1444994.0,28.0,House Borewell Amruth Nagara Pumping is morning 3hr/day.,#A50026,MULTIPOINT ((77.5968816161069 13.0580137931672)),MULTIPOINT (77.5968816161069 13.0580137931672),77.5968816161069,13.0580137931672
BW39,2/19/2008,781629.0,1445050.0,25.2,Public Borewell Amruth Nagara Pumping is Morning and evening/2hr,#F46D43,MULTIPOINT ((77.5968684754903 13.0585198449823)),MULTIPOINT (77.5968684754903 13.0585198449823),77.5968684754903,13.0585198449823
BW40,2/19/2008,781798.0,1445151.0,11.4,"ConstructionHouse Borewell,Amruth Nagara.Water used only construction.",#D9EF8B,MULTIPOINT ((77.5984352190362 13.0594165610051)),MULTIPOINT (77.5984352190362 13.0594165610051),77.5984352190362,13.0594165610051
BW41,2/19/2008,781904.0,1445097.0,14.5,"Public borewell,Amruth Nagara Pumping is 6hr/day(morning afternoon And evening)",#D9EF8B,MULTIPOINT ((77.5994068228949 13.0589189408867)),MULTIPOINT (77.5994068228949 13.0589189408867),77.5994068228949,13.0589189408867
BW42,2/19/2008,781871.0,1444861.0,23.1,"ConstructionHouse Borewell,Amruth Nagara.Water used only construction.",#F46D43,MULTIPOINT ((77.5990804515509 13.0567901356913)),MULTIPOINT (77.5990804515509 13.0567901356913),77.5990804515509,13.0567901356913
BW43,2/19/2008,782013.0,1444956.0,17.0,"Public borewell,Amruth Nagara Pumping is 4hr/day(morning  And evening)fills 2 ta",#F46D43,MULTIPOINT ((77.6003978389333 13.0576351419184)),MULTIPOINT (77.6003978389333 13.0576351419184),77.6003978389333,13.0576351419184
BW44,2/19/2008,782025.0,1444841.0,12.95,"ConstructionHouse Borewell,Amruth Nagara.Water used only construction. Pumping i",#D9EF8B,MULTIPOINT ((77.6004975357311 13.0565951991529)),MULTIPOINT (77.6004975357311 13.0565951991529),77.6004975357311,13.0565951991529
BW45,2/16/2008,781913.0,1444678.0,14.0,House borewell Hebbala KempapuraPumping is morning 3hr/day,#D9EF8B,MULTIPOINT ((77.5994501511797 13.055133147633)),MULTIPOINT (77.5994501511797 13.055133147633),77.5994501511797,13.055133147633
BW46,2/19/2008,781793.0,1444725.0,19.0,Public borewell Hebbala Kempapura Pumping is 4hr/day(morning 2hr and Evening 2hr,#F46D43,MULTIPOINT ((77.5983489022948 13.0555688284809)),MULTIPOINT (77.5983489022948 13.0555688284809),77.5983489022948,13.0555688284809
BW47,2/19/2008,781773.0,1444655.0,17.8,"ConstructionHouse Borewell Hebbala Kempapura,.Water used only construction. Pump",#F46D43,MULTIPOINT ((77.5981580090697 13.0549383476749)),MULTIPOINT (77.5981580090697 13.0549383476749),77.5981580090697,13.0549383476749
BW48,2/19/2008,781966.0,1444526.0,13.5,"House New Borewell, Hebbala Kempapura No Pumping.",#D9EF8B,MULTIPOINT ((77.5999241314559 13.0537551734492)),MULTIPOINT (77.5999241314559 13.0537551734492),77.5999241314559,13.0537551734492
BW49,2/19/2008,781885.0,1444505.0,13.7,House borewell Hebbala KempapuraPumping is morning 3hr/day,#D9EF8B,MULTIPOINT ((77.5991758124078 13.0535729771755)),MULTIPOINT (77.5991758124078 13.0535729771755),77.5991758124078,13.0535729771755
BW50,2/19/2008,781887.0,1444291.0,16.0,"Open site Borewell, Hebbala Kempapura Under repair.",#D9EF8B,MULTIPOINT ((77.599174024658 13.0516396612914)),MULTIPOINT (77.599174024658 13.0516396612914),77.599174024658,13.0516396612914
BW51,2/19/2008,781735.0,1444364.0,23.0,Public borewell Hebbala Kempapura Pumping is 4hr/day(morning 2hr and Evening 2hr,#F46D43,MULTIPOINT ((77.5977803972542 13.0523131669556)),MULTIPOINT (77.5977803972542 13.0523131669556),77.5977803972542,13.0523131669556
BW52,2/19/2008,781725.0,1444219.0,14.9,"House Borewell,Hebbala Kempapura,No pumping (new borewell)",#D9EF8B,MULTIPOINT ((77.5976745688629 13.0510042593855)),MULTIPOINT (77.5976745688629 13.0510042593855),77.5976745688629,13.0510042593855
BW53,2/19/2008,781701.0,1444163.0,13.0,"House Borewell,Hebbala Kempapura, pumping 2000lt/day",#D9EF8B,MULTIPOINT ((77.5974481488307 13.0505006137377)),MULTIPOINT (77.5974481488307 13.0505006137377),77.5974481488307,13.0505006137377
BW54,2/19/2008,782118.0,1444083.0,20.8,Public borewell Hebbala Kempapura Pumping is 4hr/day(morning 2hr and Evening 2hr,#F46D43,MULTIPOINT ((77.6012827804962 13.049739332507)),MULTIPOINT (77.6012827804962 13.049739332507),77.6012827804962,13.049739332507
BW55,2/19/2008,782172.0,1444131.0,35.9,Public borewell Hebbala Kempapura Pumping is 4hr/day(morning 2hr and Evening 2hr,#A50026,MULTIPOINT ((77.6017848663479 13.0501679265005)),MULTIPOINT (77.6017848663479 13.0501679265005),77.6017848663479,13.0501679265005
BW56,2/16/2008,782092.0,1444273.0,21.35,"Temple Borewell,Hebbala kempapura,Water used for temple.",#F46D43,MULTIPOINT ((77.6010611789354 13.0514580704383)),MULTIPOINT (77.6010611789354 13.0514580704383),77.6010611789354,13.0514580704383
BW57,2/19/2008,782099.0,1444349.0,17.5,"Construction house, Borewell Hebbala kempapuraWater used for constructionOne and",#F46D43,MULTIPOINT ((77.6011328606961 13.0521439530754)),MULTIPOINT (77.6011328606961 13.0521439530754),77.6011328606961,13.0521439530754
BW58,2/19/2008,782130.0,1444441.0,16.3,"Public Borewell, Hebbala kempapura Under repair.",#F46D43,MULTIPOINT ((77.6014271912038 13.0529721438601)),MULTIPOINT (77.6014271912038 13.0529721438601),77.6014271912038,13.0529721438601
BW59,2/19/2008,782136.0,1444510.0,33.0,"Construction house, Borewell Hebbala kempapura Pumping was on while measuring",#A50026,MULTIPOINT ((77.6014889993127 13.0535948856311)),MULTIPOINT (77.6014889993127 13.0535948856311),77.6014889993127,13.0535948856311
BW60,2/16/2008,782147.0,1444707.0,17.9,"House Borewell, Bhuvaneswari Nagara, Pumping is 2000lt/day.",#F46D43,MULTIPOINT ((77.6016089831333 13.055373426382)),MULTIPOINT (77.6016089831333 13.055373426382),77.6016089831333,13.055373426382
BW61,2/16/2008,781950.0,1444786.0,17.7,"Construction House,Borewell Hebbala Kempapura Water used for construction",#F46D43,MULTIPOINT ((77.5998012787313 13.0561053176262)),MULTIPOINT (77.5998012787313 13.0561053176262),77.5998012787313,13.0561053176262
BW140,4/11/2008,782866.0,1446859.0,9.3,Public borewell Jakkur.No pumping New borewell.,#D9EF8B,MULTIPOINT ((77.6084380801338 13.0747462218594)),MULTIPOINT (77.6084380801338 13.0747462218594),77.6084380801338,13.0747462218594
BW141,4/11/2008,782600.0,1447224.0,10.1,Public borewell Jakkur.Pumping One and half an hour Morning and evening.,#D9EF8B,MULTIPOINT ((77.6060215962593 13.0780681124849)),MULTIPOINT (77.6060215962593 13.0780681124849),77.6060215962593,13.0780681124849
BW142,4/11/2008,782569.0,1447065.0,27.0,Public borewell Jakkur.Pumping was on while measuring.,#A50026,MULTIPOINT ((77.6057208478589 13.0766347086647)),MULTIPOINT (77.6057208478589 13.0766347086647),77.6057208478589,13.0766347086647
BW143,4/11/2008,782380.0,1446834.0,12.25,Construction House borewell Jakkur Pumping is 2hr/day.,#D9EF8B,MULTIPOINT ((77.6039573445483 13.074565597135)),MULTIPOINT (77.6039573445483 13.074565597135),77.6039573445483,13.074565597135
BW144,4/11/2008,782399.0,1446173.0,18.5,House borewell  Amrutahalli Pumping is1500lp/day.,#F46D43,MULTIPOINT ((77.6040697704967 13.0685928384047)),MULTIPOINT (77.6040697704967 13.0685928384047),77.6040697704967,13.0685928384047
BW145,4/11/2008,782485.0,1445804.0,6.5,House borewell  Amrutahalli Pumping is2500lp/day.,#66BD63,MULTIPOINT ((77.6048272462879 13.0652515712016)),MULTIPOINT (77.6048272462879 13.0652515712016),77.6048272462879,13.0652515712016
BW146,4/11/2008,782442.0,1445846.0,7.1,House borewell  Amrutahalli Pumping is2500lp/day.,#66BD63,MULTIPOINT ((77.6044350066258 13.0656349632466)),MULTIPOINT (77.6044350066258 13.0656349632466),77.6044350066258,13.0656349632466
BW147,4/11/2008,782432.0,1445659.0,6.0,Openwell House Amrutahalli Pumping was only vegetables.,#66BD63,MULTIPOINT ((77.604325145181 13.0639466696957)),MULTIPOINT (77.604325145181 13.0639466696957),77.604325145181,13.0639466696957
BW148,4/11/2008,782332.0,1445742.0,7.4,House borewell  Amrutahalli Pumping is2500lp/day.,#66BD63,MULTIPOINT ((77.6034115699497 13.0647057181031)),MULTIPOINT (77.6034115699497 13.0647057181031),77.6034115699497,13.0647057181031
BW149,4/11/2008,782379.0,1446005.0,21.0,Public borewell Amrutahalli.Pumping was on while measuring.,#F46D43,MULTIPOINT ((77.6038695617132 13.0670771059076)),MULTIPOINT (77.6038695617132 13.0670771059076),77.6038695617132,13.0670771059076
BW150,4/11/2008,782655.0,1445958.0,6.5,Public borewell Sriramapura main road  Amrutahalli.Under repair.,#66BD63,MULTIPOINT ((77.6064082969625 13.0666268948636)),MULTIPOINT (77.6064082969625 13.0666268948636),77.6064082969625,13.0666268948636
BW151,4/11/2008,782703.0,1445781.0,5.5,House borewell  Amrutahalli Pumping is5000lp/day.,#66BD63,MULTIPOINT ((77.6068338026779 13.0650235455921)),MULTIPOINT (77.6068338026779 13.0650235455921),77.6068338026779,13.0650235455921
BW152,4/11/2008,782879.0,1445960.0,4.6,Public borewell Sriramapura main road  Amrutahalli.Under repair.,#66BD63,MULTIPOINT ((77.6084725195748 13.0666241280208)),MULTIPOINT (77.6084725195748 13.0666241280208),77.6084725195748,13.0666241280208
BW153,4/11/2008,782967.0,1445622.0,5.9,Public borewell Besides Rachanahalli kere  Amrutahalli.Pumping One and half an h,#66BD63,MULTIPOINT ((77.6092513035863 13.0635627040955)),MULTIPOINT (77.6092513035863 13.0635627040955),77.6092513035863,13.0635627040955
BW154,4/11/2008,782829.0,1445463.0,7.75,House borewell dasarahalli  Pumping is only vegetablesplantation 4hr/day.,#66BD63,MULTIPOINT ((77.6079646456153 13.0621392549692)),MULTIPOINT (77.6079646456153 13.0621392549692),77.6079646456153,13.0621392549692
BW155,4/11/2008,782684.0,1445425.0,5.0,Openwell Dasarahalli No pumping.,#66BD63,MULTIPOINT ((77.6066249741777 13.0618094716577)),MULTIPOINT (77.6066249741777 13.0618094716577),77.6066249741777,13.0618094716577
BW156,4/11/2008,783061.0,1444944.0,13.5,Public borewell dasarahalli .Pumping One and half an hour Morning and evening.,#D9EF8B,MULTIPOINT ((77.6100530912402 13.0574294216064)),MULTIPOINT (77.6100530912402 13.0574294216064),77.6100530912402,13.0574294216064
BW135,4/11/2008,783006.9162,1447315.858,4.68,Public borewell Jakkur.Pumping One and half an hour Morning and evening.,#66BD63,MULTIPOINT ((77.6097799998904 13.0788600018415)),MULTIPOINT (77.6097799998904 13.0788600018415),77.6097799998904,13.0788600018415
